"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"696000","-1.0259954503588324","-1.6859954434037172","-0.36599545731394756"
"698000","-1.013995451051735","-1.673995443567628","-0.35399545853584186"
"700000","-1.0139954485036355","-1.6799954390376752","-0.3479954579695959"
"702000","-1.0049954478181804","-1.6739954378753827","-0.33599545776097783"
"704000","-0.9929954464621755","-1.6619954350143598","-0.3239954579099913"
"706000","-0.9809954495765192","-1.6439954402595687","-0.31799545889346975"
"708000","-0.9599954497702333","-1.6199954393058942","-0.2999954602345724"
"710000","-0.9389954523481333","-1.6019954421669171","-0.2759954625293494"
"712000","-0.926995451588175","-1.583995439663522","-0.2699954635128279"
"714000","-0.8999954539425584","-1.5479954435080208","-0.25199546437709613"
"716000","-0.8969954537190414","-1.5479954435080208","-0.24599546393006222"
"718000","-0.8759954504556867","-1.5059954387694505","-0.24599546214192286"
"720000","-0.8669954517818883","-1.4879954417794852","-0.24599546178429135"
"722000","-0.8549954535104235","-1.4639954438060432","-0.24599546321480376"
"724000","-0.836995454955836","-1.427995445623983","-0.24599546428768918"
"726000","-0.8309954538382499","-1.4219954430013786","-0.23999546467512117"
"728000","-0.8039954523779351","-1.3859954411238322","-0.2219954636320381"
"730000","-0.7889954500086515","-1.3559954399615435","-0.2219954600557594"
"732000","-0.788995450247071","-1.3559954393654972","-0.22199546112864482"
"734000","-0.7679954512901509","-1.3259954386800428","-0.20999546390025897"
"736000","-0.7409954523332317","-1.289995441213241","-0.19199546345322233"
"738000","-0.7379954528845747","-1.2839954437464394","-0.19199546202270995"
"740000","-0.7229954506941044","-1.2539954393654988","-0.19199546202270995"
"742000","-0.7049954510517318","-1.211995437964788","-0.19799546413867575"
"744000","-0.7019954524226386","-1.199995439544309","-0.20399546530096813"
"746000","-0.6869954537637432","-1.181995439812531","-0.19199546771495535"
"748000","-0.6719954545088013","-1.1639954400807528","-0.17999546893684965"
"750000","-0.6659954552985642","-1.151995438799254","-0.17999547179787442"
"752000","-0.6509954559989183","-1.1279954431503938","-0.17399546884744269"
"754000","-0.6209954569823959","-1.085995446875686","-0.15599546708910567"
"756000","-0.6119954584129073","-1.0679954515248482","-0.1559954653009663"
"758000","-0.59399545677378","-1.0379954503625595","-0.1499954631850005"
"760000","-0.5819954601712448","-1.0139954553693498","-0.14999546497313987"
"762000","-0.5669954610355126","-0.9899954573064997","-0.14399546476452543"
"764000","-0.5699954612590296","-0.9959954577535336","-0.14399546476452543"
"766000","-0.5699954607225891","-0.983995457902547","-0.1559954635426311"
"768000","-0.54599545932188","-0.9719954580515605","-0.11999546059219938"
"770000","-0.5399954594857923","-0.9599954599887133","-0.11999545898287124"
"772000","-0.5219954618252746","-0.9359954626113176","-0.10799546103923148"
"774000","-0.5219954609312072","-0.9359954618960638","-0.10799545996635061"
"776000","-0.5219954618252769","-0.9359954618960638","-0.10799546175448996"
"778000","-0.5039954625554333","-0.9059954624027022","-0.10199546270816427"
"780000","-0.4829954601861482","-0.8639954551607388","-0.10199546521155753"
"782000","-0.47999546032026047","-0.8579954550713319","-0.10199546556918904"
"784000","-0.4709954615272545","-0.8399954549819267","-0.1019954680725823"
"786000","-0.45599546268954555","-0.8159954558461959","-0.09599546953289519"
"788000","-0.4409954627640536","-0.7859954574257199","-0.09599546810238735"
"790000","-0.4409954626448462","-0.7859954586178128","-0.09599546667187951"
"792000","-0.4349954621233064","-0.7739954568594749","-0.09599546738713798"
"794000","-0.4199954608269058","-0.7439954542666737","-0.09599546738713798"
"796000","-0.41399545973912155","-0.7319954515546624","-0.09599546792358069"
