"Step","Grouped runs - collection/reward/mean_ext_return_100","Grouped runs - collection/reward/mean_ext_return_100__MIN","Grouped runs - collection/reward/mean_ext_return_100__MAX"
"522000","-1.997995539560916","-2.3159955602437274","-1.6799955188781042"
"524000","-2.0069955375343578","-2.3159955578595417","-1.697995517209174"
"526000","-1.9949955391436833","-2.285995562031867","-1.7039955162554998"
"528000","-2.0039955407977117","-2.29799556489289","-1.7099955167025336"
"530000","-2.0339955431818977","-2.3159955668002383","-1.7519955195635566"
"532000","-1.9949955430626871","-2.2739955651015045","-1.7159955210238695"
"534000","-1.9919955399632454","-2.2799955641478302","-1.7039955157786608"
"536000","-1.994995541870594","-2.2679955648630856","-1.7219955188781022"
"538000","-1.9589955427199608","-2.2199955687075863","-1.697995516732335"
"540000","-1.9529955424964442","-2.2139955696612605","-1.6919955153316277"
"542000","-1.9349955426752579","-2.2139955660849817","-1.6559955192655342"
"544000","-1.9289955460131183","-2.207995570614935","-1.6499955214113016"
"546000","-1.9079955453127626","-2.2019955739527948","-1.6139955166727304"
"548000","-1.8869955453872693","-2.207995570614935","-1.565995520159604"
"550000","-1.844995547786357","-2.165995571330191","-1.5239955242425232"
"552000","-1.8329955458343057","-2.1719955679923304","-1.4939955236762807"
"554000","-1.8329955446422126","-2.171995563223959","-1.4939955260604665"
"556000","-1.8599955442249803","-2.1959955641776334","-1.523995524272327"
"558000","-1.8569955452904128","-2.1779955682307492","-1.5359955223500765"
"560000","-1.8419955452904129","-2.153995568469168","-1.529995522111658"
"562000","-1.835995542027058","-2.1539955660849817","-1.5179955179691342"
"564000","-1.814995541147889","-2.1419955679923306","-1.4879955143034476"
"566000","-1.8089955397173776","-2.1419955679923306","-1.4759955114424246"
"568000","-1.799995538167657","-2.1299955651313076","-1.4699955112040062"
"570000","-1.7999955381676567","-2.135995565369726","-1.4639955109655876"
"572000","-1.793995539121331","-2.1299955663234003","-1.4579955119192618"
"574000","-1.78199553859979","-2.1119955691844234","-1.4519955080151568"
"576000","-1.7639955337122093","-2.081995563223959","-1.4459955042004595"
"578000","-1.7489955357983717","-2.0819955644160517","-1.4159955071806918"
"580000","-1.7549955370053658","-2.105995567753912","-1.4039955062568197"
"582000","-1.7489955389872194","-2.123995566084982","-1.373995511889457"
"584000","-1.7429955357983704","-2.11799556313455","-1.3679955084621906"
"586000","-1.7189955361708984","-2.093995562449095","-1.3439955098927021"
"588000","-1.703995533995328","-2.081995560690757","-1.3259955072998992"
"590000","-1.7219955329075423","-2.087995564505454","-1.3559955013096305"
"592000","-1.7189955351725188","-2.099995566770431","-1.337995503574607"
"594000","-1.727995538510379","-2.1239955701082907","-1.3319955069124672"
"596000","-1.7099955399110878","-2.1059955743104184","-1.3139955055117571"
"598000","-1.694995536051688","-2.087995567634698","-1.3019955044686775"
"600000","-1.6739955386891938","-2.0639955702573025","-1.2839955071210851"
"602000","-1.679995539449153","-2.0819955732077324","-1.2779955056905736"
"604000","-1.6739955374225952","-2.093995571300384","-1.2539955035448065"
"606000","-1.6739955392703383","-2.0939955760687554","-1.2539955024719212"
"608000","-1.6559955419674477","-2.081995579168197","-1.2299955047666982"
"610000","-1.6469955397173726","-2.0939955748766623","-1.1999955045580828"
"612000","-1.6499955372288786","-2.1059955741614065","-1.1939955002963507"
"614000","-1.649995535157618","-2.1119955708235465","-1.1879954994916897"
"616000","-1.6379955330863571","-2.0999955679625235","-1.1759954982101908"
"618000","-1.6409955306872712","-2.093995567724105","-1.1879954936504373"
"620000","-1.6169955280944692","-2.075995564773675","-1.157995491415263"
"622000","-1.6199955293461654","-2.0999955621212667","-1.139995496571064"
"624000","-1.607995527334508","-2.0939955588132078","-1.1219954958558083"
"626000","-1.5989955248665022","-2.0939955540448363","-1.1039954956881683"
"628000","-1.5959955210667067","-2.0999955483227906","-1.0919954938106229"
"630000","-1.6049955206047706","-2.123995546892279","-1.0859954943172625"
"632000","-1.5839955225270206","-2.1119955511838135","-1.0559954938702276"
"634000","-1.5779955242704569","-2.1059955557137666","-1.0499954928271473"
"636000","-1.5719955254178468","-2.0999955590516266","-1.0439954917840668"
"638000","-1.5749955282937709","-2.117995565727347","-1.031995490860195"
"640000","-1.5569955282490673","-2.111995567873114","-1.0019954886250206"
"642000","-1.5389955270718747","-2.099995565012091","-0.9779954891316583"
"644000","-1.5389955270122688","-2.1299955643862405","-0.9479954896382969"
"646000","-1.5389955228548455","-2.1359955562800086","-0.9419954894296825"
"648000","-1.5389955192413138","-2.1599955533146793","-0.9179954851679486"
"650000","-1.5269955193605231","-2.153995551884168","-0.8999954868368786"
"652000","-1.5089955174531746","-2.1299955509304938","-0.8879954839758557"
"654000","-1.502995514249426","-2.1239955471157965","-0.8819954813830555"
"656000","-1.4849955162312813","-2.111995550215238","-0.8579954822473246"
"658000","-1.4729955142196243","-2.0999955449700294","-0.8459954834692189"
"660000","-1.4639955150689912","-2.0939955459237036","-0.8339954842142788"
"662000","-1.4369955138917998","-2.0699955413937503","-0.8039954863898493"
"664000","-1.4339955130722364","-2.081995539486402","-0.7859954866580711"
"666000","-1.4159955155309283","-2.063995544135564","-0.7679954869262928"
"668000","-1.3919955113139009","-2.0219955388903554","-0.7619954837374462"
"670000","-1.3739955122126275","-1.9919955393467035","-0.7559954850785516"
"672000","-1.3499955127565204","-1.9559955404046878","-0.743995485108353"
"674000","-1.3409955130694446","-1.9619955394510133","-0.7199954866878762"
"676000","-1.3349955109385792","-1.9619955346826419","-0.7079954871945165"
"678000","-1.3349955117879448","-1.9799955353978975","-0.6899954881779923"
"680000","-1.319995509061032","-1.9559955320600375","-0.6839954860620264"
"682000","-1.310995507585817","-1.9559955326560838","-0.6659954825155501"
"684000","-1.2959955077199266","-1.9439955369476183","-0.6479954784922347"
"686000","-1.2839955041436475","-1.9199955312255725","-0.6479954770617223"
"688000","-1.2629955016551526","-1.8839955274108753","-0.64199547589943"
"690000","-1.259995499345473","-1.8839955238345965","-0.6359954748563496"
"692000","-1.2569955016104495","-1.8779955283645495","-0.6359954748563496"
"694000","-1.2449955006716755","-1.8779955283645495","-0.6119954729788014"
"696000","-1.2479954993603746","-1.8839955250266893","-0.6119954736940599"
"698000","-1.2449954988984382","-1.8779955241028166","-0.6119954736940599"
"700000","-1.2389955014763383","-1.883995525533328","-0.5939954774193484"
"702000","-1.220995501312425","-1.8719955250564908","-0.5699954775683591"
"704000","-1.220995502459814","-1.8959955248180722","-0.5459954801015556"
"706000","-1.2119955019978783","-1.9079955241028166","-0.5159954798929403"
"708000","-1.2029955028472454","-1.8959955283943508","-0.50999547730014"
"710000","-1.2029955033240822","-1.8959955307785368","-0.5099954758696277"
"712000","-1.202995505708268","-1.9139955326858853","-0.4919954787306506"
"714000","-1.1969955068556577","-1.9259955355469083","-0.46799547816440734"
"716000","-1.1759955053804425","-1.9079955372158384","-0.4439954735450465"
"718000","-1.1549955036668098","-1.8779955348316526","-0.431995472501967"
"720000","-1.1639955076156183","-1.9139955410305356","-0.4139954742007012"
"722000","-1.1609955088077117","-1.9079955419842098","-0.4139954756312136"
"724000","-1.1549955087630088","-1.9199955412689542","-0.38999547625706327"
"726000","-1.15799550967198","-1.9499955418650006","-0.3659954774789594"
"728000","-1.1369955073623008","-1.9139955380503033","-0.35999547667429854"
"730000","-1.1009955035028998","-1.8899955359045362","-0.3119954711012633"
"732000","-1.1099955006567803","-1.9079955294970388","-0.31199547181652176"
"734000","-1.1039955028025474","-1.9079955294970388","-0.2999954761080562"
"736000","-1.1009955010293084","-1.9259955302122944","-0.2759954718463223"
"738000","-1.109995497691448","-1.9499955254141197","-0.269995469968776"
"740000","-1.1189954953668666","-1.9679955225530967","-0.26999546818063663"
"742000","-1.1219954965738612","-1.9799955230299338","-0.2639954701177885"
"744000","-1.1189954959331112","-1.9799955218378409","-0.2579954700283815"
"746000","-1.1189954957990016","-1.9739955204073294","-0.2639954711906739"
"748000","-1.112995495202954","-1.961995523506771","-0.2639954668991368"
"750000","-1.1129954965738602","-1.9619955258909567","-0.2639954672567637"
"752000","-1.1189954968122788","-1.973995526367794","-0.2639954672567637"
"754000","-1.1099954961119238","-1.9679955273214682","-0.25199546490237934"
"756000","-1.0919954966632668","-1.9679955273214682","-0.21599546600506528"
"758000","-1.0949954953668657","-1.9859955280367239","-0.2039954626970075"
"760000","-1.1129954944876976","-2.0279955249372823","-0.1979954640381129"
"762000","-1.1279954942343784","-2.0519955246988637","-0.20399546376989292"
"764000","-1.1309954922078214","-2.0579955213610037","-0.203995463054639"
"766000","-1.1279954927591644","-2.0579955213610037","-0.19799546415732494"
"768000","-1.1249954915223679","-2.0639955204073295","-0.1859954626374065"
