frame,step,timestamp,eval_return_mean,eval_return_std,eval_return_min,eval_return_max,algorithm,environment,task,seed,eval_win_rate
274000,136,2026-05-22T22:42:54.347488,3.5408356189727783,1.8847683668136597,0.6198347806930542,9.075691223144531,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
276000,137,2026-05-22T22:46:42.648931,3.2685036659240723,1.3804768323898315,0.9834710359573364,6.0743794441223145,qmix,smacv2,terran_10_vs_10,100,0.0
278000,138,2026-05-22T22:50:27.517480,3.9796810150146484,0.9963552355766296,2.4628100395202637,6.0743794441223145,qmix,smacv2,terran_10_vs_10,100,0.0
280000,139,2026-05-22T22:54:10.926254,2.6652188301086426,0.989122211933136,1.0334795713424683,4.734899997711182,qmix,smacv2,terran_10_vs_10,100,0.0
282000,140,2026-05-22T22:57:54.947597,2.787581443786621,2.057204246520996,0.31513911485671997,9.504133224487305,qmix,smacv2,terran_10_vs_10,100,0.05000000074505806
284000,141,2026-05-22T23:01:44.933242,2.522791624069214,0.9614310264587402,1.2303153276443481,5.1660566329956055,qmix,smacv2,terran_10_vs_10,100,0.0
286000,142,2026-05-22T23:05:36.210864,3.9314732551574707,2.421961545944214,0.851913571357727,9.958197593688965,qmix,smacv2,terran_10_vs_10,100,0.10000000149011612
288000,143,2026-05-22T23:09:27.791278,3.723759889602661,1.557492733001709,1.6409151554107666,7.461949825286865,qmix,smacv2,terran_10_vs_10,100,0.0
290000,144,2026-05-22T23:13:21.490049,3.1479010581970215,1.1912137269973755,1.057496190071106,5.573859691619873,qmix,smacv2,terran_10_vs_10,100,0.0
292000,145,2026-05-22T23:17:18.628787,3.0902175903320312,1.738107442855835,0.7439268231391907,8.58350944519043,qmix,smacv2,terran_10_vs_10,100,0.0
294000,146,2026-05-22T23:21:23.090501,2.740847110748291,1.1120152473449707,1.0033291578292847,5.206611633300781,qmix,smacv2,terran_10_vs_10,100,0.0
296000,147,2026-05-22T23:25:23.433889,2.865135908126831,1.5592563152313232,0.2712220847606659,6.247933864593506,qmix,smacv2,terran_10_vs_10,100,0.0
298000,148,2026-05-22T23:29:28.320067,2.659729480743408,1.7254884243011475,0.7920770049095154,8.214875221252441,qmix,smacv2,terran_10_vs_10,100,0.0
300000,149,2026-05-22T23:33:25.592989,2.818495273590088,1.6225260496139526,0.9910980463027954,7.971077919006348,qmix,smacv2,terran_10_vs_10,100,0.0
302000,150,2026-05-22T23:37:21.883936,3.1140360832214355,1.229856252670288,0.9297844171524048,5.903744220733643,qmix,smacv2,terran_10_vs_10,100,0.0
304000,151,2026-05-22T23:41:26.272759,2.6280179023742676,1.4925806522369385,0.7037625908851624,6.512396812438965,qmix,smacv2,terran_10_vs_10,100,0.0
306000,152,2026-05-22T23:45:30.721583,3.2400100231170654,1.3860459327697754,1.507400631904602,7.6363630294799805,qmix,smacv2,terran_10_vs_10,100,0.0
308000,153,2026-05-22T23:49:42.158587,3.240879774093628,1.1884820461273193,0.7211852669715881,6.410693168640137,qmix,smacv2,terran_10_vs_10,100,0.0
